name,lei,title,cusip,isin,ticker,invCountry,assetCat,issuerCat
CH Robinson Worldwide Inc 4.2%,N/A,CH Robinson Worldwide Inc 4.2% 04/15/2028,12541WAA8,,12541WAA8,US,EC,CORP
Cigna Group/The 4.375% 10/15/2,N/A,Cigna Group/The 4.375% 10/15/2028,125523AH3,,125523AH3,US,EC,CORP
CMS Energy Corp 4.75% 06/01/20,N/A,CMS Energy Corp 4.75% 06/01/2050,125896BU3,,125896BU3,US,EC,CORP
CVS Health Corp 4.3% 03/25/202,N/A,CVS Health Corp 4.3% 03/25/2028,126650CX6,,126650CX6,US,EC,CORP
Canadian Imperial Bank of Comm,N/A,Canadian Imperial Bank of Commerce 5.001% 04/28/2028,13607LNG4,,13607LNG4,US,EC,CORP
Canadian Imperial Bank of Comm,N/A,Canadian Imperial Bank of Commerce 4.283% 01/29/2030,13607QWB4,,13607QWB4,US,EC,CORP
Capital One Financial Corp 3.2,N/A,Capital One Financial Corp 3.273% 03/01/2030,14040HCN3,,14040HCN3,US,EC,CORP
Capital One Financial Corp 6.3,N/A,Capital One Financial Corp 6.312% 06/08/2029,14040HCZ6,,14040HCZ6,US,EC,CORP
Cardinal Health Inc 5.125% 02/,N/A,Cardinal Health Inc 5.125% 02/15/2029,14149YBN7,,14149YBN7,US,EC,CORP
Caterpillar Financial Services,N/A,Caterpillar Financial Services Corp 4.5% 05/15/2031,14913V2D9,,14913V2D9,US,EC,CORP
Chevron Corp 2.236% 05/11/2030,N/A,Chevron Corp 2.236% 05/11/2030,166764BY5,,166764BY5,US,EC,CORP
Cisco Systems Inc 4.85% 02/26/,N/A,Cisco Systems Inc 4.85% 02/26/2029,17275RBR2,,17275RBR2,US,EC,CORP
Cisco Systems Inc 4.95% 02/26/,N/A,Cisco Systems Inc 4.95% 02/26/2031,17275RBS0,,17275RBS0,US,EC,CORP
Citigroup Inc 4.45% 09/29/2027,N/A,Citigroup Inc 4.45% 09/29/2027,172967KA8,,172967KA8,US,EC,CORP
Citigroup Inc 4.412% 03/31/203,N/A,Citigroup Inc 4.412% 03/31/2031,172967MP3,,172967MP3,US,EC,CORP
Citizens Financial Group Inc 5,N/A,Citizens Financial Group Inc 5.841% 01/23/2030,174610BF1,,174610BF1,US,EC,CORP
Fifth Third Financial Corp 4% ,N/A,Fifth Third Financial Corp 4% 02/01/2029,200340AT4,,200340AT4,US,EC,CORP
Conagra Brands Inc 4.85% 11/01,N/A,Conagra Brands Inc 4.85% 11/01/2028,205887CC4,,205887CC4,US,EC,CORP
UBS Group AG 4.194% 04/01/2031,N/A,UBS Group AG 4.194% 04/01/2031,225401AP3,,225401AP3,US,EC,CORP
Crown Castle Inc 3.8% 02/15/20,N/A,Crown Castle Inc 3.8% 02/15/2028,22822VAK7,,22822VAK7,US,EC,CORP
DTE Energy Co 5.1% 03/01/2029,N/A,DTE Energy Co 5.1% 03/01/2029,233331BK2,,233331BK2,US,EC,CORP
John Deere Capital Corp 4.75% ,N/A,John Deere Capital Corp 4.75% 01/20/2028,24422EWR6,,24422EWR6,US,EC,CORP
Deutsche Bank AG/New York NY 6,N/A,Deutsche Bank AG/New York NY 6.819% 11/20/2029,251526CU1,,251526CU1,US,EC,CORP
Walt Disney Co/The 2.65% 01/13,N/A,Walt Disney Co/The 2.65% 01/13/2031,254687FX9,,254687FX9,US,EC,CORP
Dollar General Corp 3.5% 04/03,N/A,Dollar General Corp 3.5% 04/03/2030,256677AG0,,256677AG0,US,EC,CORP
Dollar Tree Inc 4.2% 05/15/202,N/A,Dollar Tree Inc 4.2% 05/15/2028,256746AH1,,256746AH1,US,EC,CORP
Duke Energy Carolinas LLC 3.95,N/A,Duke Energy Carolinas LLC 3.95% 11/15/2028,26442CAX2,,26442CAX2,US,EC,CORP
